symbol,name
FLEXO,Flexopack S.A.
FLEXQ,FlexQube AB
FLFG,"Federal Life Group, Inc."
FLFL,Future Lifestyle Fashions Limited
FLFL,Future Lifestyle Fashions Limited
FLFVR,Feutune Light Acquisition Corporation
FLFVW,Feutune Light Acquisition Corporation
FLG,Flagship Minerals Ltd.
FLG,Flagship Minerals Limited
FLG,"Flagstar Financial, Inc."
FLGC,Flora Growth Corp.
FLGT,Fulgent Genetics Inc.
FLGT,Fulgent Genetics Inc.
FLGZY,Flughafen Zürich AG
FLHLF,Filament Health Corp.
FLI,Flight Centre Travel Group Limited
FLI,Flight Centre Travel Group Limited
FLI,Filinvest Land Inc.
FLIC,The First of Long Island Corporation
FLIDF,FLSmidth & Co. A/S
FLIDY,FLSmidth & Co. A/S Unsponsored ADR
FLJ,Conygar Investment Company PLC
FLJJ,Allianzim U.S. 6M FLR5 Jan-Jul Fund
FLK,Fletcher King PLC
FLKI,Falken Industries Ltd.
FLL,Full House Resorts Inc.
FLLIY,Folli Follie Group Unsponsored ADR
FLLLF,Ultra Brands Ltd.
FLM,First Lithium Minerals Corp.
FLMC,Falmaco Nonwoven Industries TBk
FLMCF,First Lithium Minerals Corp.
FLMMF,Filo Corp
FLMNF,Fielmann AG
FLMNG,Fleming Properties AB
FLMNY,Fielmann AG Sponsored ADR
FLMP,Flame Seal Products Inc.
FLMTF,Full Metal Minerals Ltd.
FLN,Admiral Group plc
FLN,Admiral Group plc
FLN,Admiral Group plc
FLN,Freelancer Ltd.
FLN,Admiral Group plc
FLN,Admiral Group plc
FLN,Admiral Group plc
FLN,Freelancer Limited
FLNC,Fluence Energy Inc.
FLNC,Fluence Energy Inc.
FLNCF,Freelancer Ltd.
FLNG,Flex LNG Ltd.
FLNG,Flex LNG Ltd.
FLNGO,FLEX LNG LTD
FLNT,Fluent Inc.
FLNT,Flint Corp
FLO,Flowtech Fluidpower PLC
FLO,"Flowers Foods, Inc."
FLOB,Floridienne S.A.
FLOC,Flowco Holdings Inc.
FLOD,Flowery Gold Mines Co.
FLOMIC,Flomic Global Logistics Ltd.
FLOOF,Flower One Holdings Inc.
FLORACORP,Flora Corporation Ltd.
FLOT,iShares Floating Rate Bond ETF
FLOT,Sovcomflot OAO
FLOW,Flow Beverage Corp.
FLOW,Flow Traders Ltd.
FLOWS,Flowscape Technology AB
FLOYD,Floyd Public Company Limited
FLQ,Fletcher Building Ltd.
FLQ,Fletcher Building Ltd.
FLQ,Fletcher Building Ltd.
FLQ,Fletcher Building Ltd.
FLQ,Fletcher Building Ltd.
FLQ,Fletcher Building Ltd.
FLR,Fluor Corporation
FLR,Fluor Corporation
FLRAF,Essentra plc
FLRE,Flameret Inc.
FLS,Flowserve Corporation
FLS,Flowserve Corporation
FLS,FLSmidth & Co. A/S
FLSP,Flowsparks
FLST,Fuelstream Inc.
FLT,FleetCor Technologies Inc
FLT,Flight Centre Travel Group Limited
FLT,Volatus Aerospace Inc.
FLT,Flight Centre Travel Group Limited
FLTCF,Filtronic PLC
FLTLF,Flow Traders Ltd.
FLTR,Flutter Entertainment plc
FLU,Fluor Corporation
FLU,Fluor Corporation
FLU,Fluor Corporation
FLU,Fluor Corporation
FLU,Flughafen Wien AG
FLU,Flughafen Wien AG
FLUI,Fluicell AB
FLUIDOM,Fluidomat Ltd.
FLUIF,Fluidra S.A.
FLUO,FluoGuide A/S
FLUOROCHEM,Gujarat Fluorochemicals Ltd.
FLUOROCHEM,Gujarat Fluorochemicals Ltd.
FLUT,Flutter Entertainment plc
FLUX,Flux Power Holdings Inc.
FLUX,Fluxys Belgium NV
FLVC,Franklin International Core Dividend Tilt Index ETF
FLVI,Franklin International Low Volatility High Dividend Index ETF
FLWBF,Flow Beverage Corp
FLWS,1-800-Flowers.com Inc.
FLWS,1-800-Flowers.com Inc.
FLX,Felix Group Holdings Ltd.
FLX,Felix Group Holdings Ltd
FLX,Bingex Ltd.
FLXI,"FlexiInternational Software, Inc."
FLXP,Flexpower Inc.
FLXR,TCW Flexible Income ETF
FLXS,"Flexsteel Industries, Inc."
FLXT,Flexpoint Sensor Systems Inc.
FLY,Foncière Lyonnaise S.A.
FLYE,Fly-e Group Inc.
FLYNF,Flying Nickel Mining Corp.
FLYS,Flying Sparks Ltd.
FLYW,Flywire Corporation
FLYX,FlyExclusive Inc.
FM,First Quantum Minerals Ltd.
FM,Food Moments Public Company Limited
FM,Fiera Milano S.p.A.
FMAN,Freeman Gold Corp.
FMANF,Freeman Gold Corp.
FMAO,Farmers & Merchants Bancorp Inc.
FMAX,Hamilton U.S. Financials Mutual Fund
FMBH,First Mid Bancshares Inc.
FMBL,Farmers & Merchants Bank of Long Beach
FMBM,F & M Bank Corp.
FMBN,"Farmers & Merchants Bancshares, Inc."
FMBRY,Famous Brands Ltd.
FMBV,Full Motion Beverage Inc.
FMC,Ford Motor Company
FMC,Forum Energy Metals Corp
FMC,FMC Corporation
FMCB,Farmers & Merchants Bank of California
FMCC,Freddie Mac Cedear
FMCC,Freddie Mac
FMCCG,Freddie Mac Preferred Stock 4.59164%
FMCCH,Freddie Mac 5.1% Perpetual Preferred Stock
FMCCI,"Freddie Mac Series F Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Perpetual"
FMCCJ,Federal Home Loan Mortgage Corporation Preferred Stock
FMCCK,Freddie Mac 5.79% Perpetual Preferred Stock
FMCCL,Freddie Mac Preferred Stock PERP
FMCCM,Freddie Mac Preferred Stock 0% Perpetual
FMCCN,Freddie Mac Preferred Stock
FMCCO,Freddie Mac 5.81% Perpetual Preferred Stock
FMCCP,Freddie Mac Preferred Stock 6% Perpetual
FMCCS,Freddie Mac Preferred Stock Series S
FMCCT,Freddie Mac Preferred Stock 6.42% Perpetual
FMCGIETF,ICICI Prudential Nifty FMCG ETF
FMCGIETF,ICICI Prudential Nifty FMCG ETF
FMCKI,Freddie Mac Preferred Stock 6.55% Perpetual
FMCKJ,Freddie Mac 8.375% Perpetual Preferred Stock
FMCKK,Freddie Mac 5% Perpetual Preferred Stock
FMCKL,Federal Home Loan Mortgage Corporation 6.02% Perpetual Preferred Stock
FMCKM,Freddie Mac Preferred Stock 5.57% Perpetual
FMCKN,Freddie Mac 5.66% Perpetual Preferred Stock
FMCKO,Freddie Mac 5.9% Perpetual Preferred Stock
FMCKP,Freddie Mac Preferred Stock 5.7% Perpetual
FMCQF,Fresenius Medical Care AG & Co. KGaA
FMCXF,Foran Mining Corporation
FME,Fresenius Medical Care AG & Co. KGaA
FME,Fresenius Medical Care AG & Co. KGaA
FME,Future Metals N.L.
FME,Future Metals N.L.
FME,Fresenius Medical Care AG & Co. KGaA
FME,Fresenius Medical Care AG & Co. KGaA
FME,Fresenius Medical Care AG & Co. KGaA
FME,Fresenius Medical Care AG & Co. KGaA
FME,Fresenius Medical Care AG & Co. KGaA
FME,Fresenius Medical Care AG & Co. KGaA
FMEA,Fresenius Medical Care AG & Co. KGaA ADR
FMEA,Fresenius Medical Care AG & Co. KGaA ADR
FMEA,Fresenius Medical Care AG & Co. KGaA ADR
FMEA,Fresenius Medical Care AG & Co. KGaA ADR
FMEA,Fresenius Medical Care AG & Co. KGaA ADR
FMEC,F Mec International Financial Services Ltd.
FMELF,Future Metals NL
FMET,Fulcrum Metals plc
FMETY,Leverage Shares PLC           E
FMF,FormFactor Inc.
FMF,FormFactor Inc.
FMF,FormFactor Inc.
FMF,FormFactor Inc.
FMF,FormFactor Inc.
FMFG,Farmers and Merchants Bancshares Inc.
FMFP,First Community Financial Corp.
FMG,Fortescue Metals Group Ltd
FMG,First Mining Gold Corp.
FMG,Wise Energy Spolka Akcyjna
FMG,Fortescue Metals Group Limited
FMG,First Mining Gold Corp.
FMG,First Mining Gold Corp.
FMG,First Mining Gold Corp.
FMGCD,Fortescue Metals Group Ltd.
FMGOETZE,Federal-Mogul Goetze (India) Ltd.
FMGOETZE,Federal-Mogul Goetze (India) Ltd.
FMGP,One SA
FMHS,Farmhouse Inc.
FMII,Fortune Mate Indonesia Tbk
FMIVW,Forum Merger IV Corporation - Warrant
FMIZP,Federal-Mogul Izmit Piston
FMK,EcoGraf Ltd.
FMK,EcoGraf Ltd.
FMK,EcoGraf Ltd.
FMK,EcoGraf Ltd.
FML,Focus Minerals Ltd.
FML,Focus Minerals Limited
FMM,Full Metal Minerals Ltd.
FMMFF,Fuji Corporation
FMN,Leonardo S.p.A.
FMN,Fidelity Minerals Corp.
FMN,Leonardo S.p.A.
FMNB,Leonardo S.p.A.
FMNB,Leonardo S.p.A.
FMNB,Leonardo S.p.A.
FMNB,Farmers National Banc Corp.
FMNB,Leonardo S.p.A.
FMNB,Leonardo S.p.A.
FMNB,Leonardo S.p.A.
FMNJ,Franklin Mining Inc.
FMNL,Future Market Networks Ltd.
FMNL,Future Market Networks Ltd.
FMOCF,Fomento de Construcciones y Contratas S.A.
FMOCY,Fomento de Construcciones y Contratas S.A.
FMONC,Financière Moncey
FMOO,F&M Bancorp of Ohio
FMP,Fortune Minerals Ltd.
FMPR,Fame Productions Inc.
FMQ,FMC Corporation
FMQ,FMC Corporation
FMQ,FMC Corporation
FMQ,FMC Corporation
FMQ,FMC Corporation
FMR,Fmr Resources Ltd.
FMR,FMR RES FPO [FMR]
FMS,Fresenius Medical Care AG & Co. KGaA ADR
FMS,Focus Graphite Inc.
FMS,Flinders Mines Ltd
FMSSE,LEVERAGE SHA ETP 2070
FMST,Foremost Clean Energy Ltd.
FMSTS,Leverage Shares PLC           E
FMSTW,Foremost Lithium Resource & Technology Ltd. - Warrant
FMT,FUERTE METALS CORPORATION
FMT,Fine Metal Technologies PCL
FMTO,Femto Technologies Inc.
FMTYF,Fibra Mty S.A.P.I. de C.V.
FMV,First Majestic Silver Corp
FMV,First Majestic Silver Corp
FMV,First Majestic Silver Corp
FMV,First Majestic Silver Corp
FMV,First Majestic Silver Corp
FMV,First Majestic Silver Corp
FMV,First Majestic Silver Corp
FMW,Veru Inc.
FMW,Veru Inc.
FMW,Veru Inc.
FMW,Veru Inc.
FMX,Fomento Economico Mexicano S.A.B. de C.V. ADR
FMX,"Fomento Económico Mexicano, S.A.B. de C.V."
FMXUF,Fomento Económico Mexicano S.A.B. de C.V.
FMXVF,Amilot Capital Inc.
FMYR,Family Room Entertainment Corporation
FMZNF,Qoria Ltd.
FN,First National Financial Corp.
FN,Fabrinet
FN,FN Factory Outlet Public Company Limited
FNA,Freenet AG Unsponsored ADR
FNA,Paragon 28 Inc.
FNA,Freenet AG Unsponsored ADR
FNAC,Fnac Darty S.A.
FNAM,Evolutionary Genomics Inc.
FNAU,Four Nines Gold Inc.
FNAUF,FOUR NINES GOLD INC
FNB,F.N.B. Corporation
FNBB,First National Bank of Botswana Limited
FNBEMG,FNB MSCI Emerging Markets Feeder ETF
FNBEQF,FNB Global Equity Fund of Funds
FNBGEG,UBS Group AG
FNBGSE,UBS Group AG
FNBINF,FNB Inflation Bond ETF
FNBKY,FinecoBank S.p.A. Unsponsored ADR
FNBLSP,UBS AG
FNBM,First National Bank Modaraba
FNBMID,FNB MidCap ETF
FNBT,Finemark Holdings Inc.
FNBWDM,FNB MSCI World Feeder ETF
FNBWGB,FNB World Government Bond Fund
FNC,Fancamp Exploration Ltd.
FNC,"FABRICA NACIONAL DE CEMENTOS, C"
FNCDY,Covivio
FNCH,Finch Therapeutics Group Inc.
FNCHF,Fineos Corporation Holdings Plc
FNCJF,Fancamp Exploration Ltd.
FNCNF,Fincantieri S.p.A.
FNCSF,North American Financial Services Fund
FNCTF,Orange S.A.
FND,Findi Ltd.
FND,"Floor & Decor Holdings, Inc."
FND,Findi Limited
FND,"Floor & Decor Holdings, Inc."
FNDM,Fund.com Inc.
FNDX,Fendx Technologies Inc.
FNEC,First National Energy Corp.
FNEDF,FASTNED B V
FNEL,First National Equities Ltd.
FNEVF,Fraser and Neave Ltd.
FNEVY,Fraser and Neave Ltd. - Unsponsored ADR
FNF,Fidelity National Financial Inc.
FNFI,First Niles Financial Inc.
FNFPA,First Niles Financial Preferred Stock A
FNGA,MicroSectors FANG+ Index 3X Leveraged ETN
FNGR,Fingermotion Inc.
FNGTE,LEVERAGE SHA ETP 2071
FNGXL,WITR MU.AS.I.NTG ETP 2062
FNGXS,WITR MU.AS.I.GAS ETP 2062
FNI,Fosun International Ltd.
FNI,Fosun International Ltd.
FNI,Fosun International Ltd.
FNI,"Global Ferronickel Holdings, Inc."
FNI,Fosun International Ltd.
FNI,Fosun International Ltd.
FNI,Fathom Nickel Inc.
FNICF,Fathom Nickel Inc.
FNINF,49 North Resources Inc.
FNIS,"Fidelity National Information Services, Inc."
FNKO,Funko Inc.
FNL,Fresnillo Plc
FNL,Fresnillo Plc
FNL,Fresnillo Plc
FNL,Fresnillo Plc
FNL,Fresnillo Plc
FNL,Fresnillo Plc
FNLC,"First Bancorp, Inc."
FNLIF,First National Financial Corp.
FNLPF,Fresnillo Plc
FNM,Fannie Mae
FNM,Fannie Mae
FNM,Fannie Mae
FNM,Fannie Mae
FNM,First Nordic Metals Corp.
FNM,Ferronordic AB
FNM,Fannie Mae
FNMA,"FNMA.BA,0P0000D6AG,0"
FNMA,Fannie Mae
FNMAG,Fannie Mae Preferred Stock 5.375% Perpetual
FNMAH,Fannie Mae 5.60372% Perpetual Preferred Stock
FNMAI,Fannie Mae Preferred Stock 6.75% Perpetual
FNMAJ,Federal National Mortgage Association Preferred Stock 7.625% Perpetual
FNMAK,Federal National Mortgage Association
FNMAL,Federal National Mortgage Association 4.75% Perpetual Preferred Stock
FNMAM,Fannie Mae 5.81% Preferred Stock
FNMAN,Fannie Mae Preferred Stock 5.125% PERP
FNMAO,Federal National Mortgage Association Variable Rate Non-Cumulative Preferred Stock Series G
FNMAP,"Fannie Mae Preferred Stock, 4.11% Perpetual"
FNMAS,Fannie Mae 8.25% Perpetual Preferred Stock
FNMAT,Fannie Mae 8.25% Perpetual Preferred Stock
FNMCF,First Nordic Metals Corp.
FNMFM,Fannie Mae Preferred Stock Series E 5.1%
FNMFN,Fannie Mae Preferred Stock
FNMFO,Fannie Mae 5.375% Perpetual Preferred Stock
FNNCF,Financial 15 Split Corp.
FNNNF,Finnair Oyj
FNNTF,FlatexDegiro AG
FNNZF,Fincanna Capital Corp.
FNOEF,"Furuno Electric Co., Ltd."
FNOX,Fortnox AB
FNOXF,Fortnox AB
FNQ,Fineqia International Inc.
FNQA,Fineqia International Inc.
FNQA,Fineqia International Inc.
FNQA,Fineqia International Inc.
FNQA,Fineqia International Inc.
FNQQF,Fineqia International Inc.
FNR,Far Northern Resources Ltd.
FNRC,1st NRG Corp.
FNRGT,WITR MU.AS.I. ETP 62
FNRN,First Northern Community Bancorp
FNS,FNS Holdings Public Company Limited
FNT,Frontier Resources Ltd
FNTL,Fintel plc
FNTN,Freenet AG
FNTN,Freenet AG
FNTN,Freenet AG
FNTN,Freenet AG
FNTN,Freenet AG
FNTN,Freenet AG
FNTN,Freenet AG
FNTN,Freenet AG
FNTOF,Fronteo Inc.
FNTS,Finatis S.A.
FNTTF,Xr Immersive Tech Inc.
FNV,Franco-Nevada Corporation
FNV,Franco-Nevada Corporation
FNVIS,LEVERAGE SHA ETP 2072
FNVT,Finnovate Acquisition Corp.
FNVTF,Finnovate Acquisition Corp.
FNVTU,Finnovate Acquisition Corp.
FNVTW,Finnovate Acquisition Corp.
FNVUF,Finnovate Acquisition Corp.
FNVWF,Finnovate Acquisition Corp. Warrant
FNWA,Future plc
FNWA,Future plc
FNWA,Future plc
FNWA,Future plc
FNWB,First Northwest Bancorp
FNWD,Finward Bancorp
FNX,Finexia Financial Group Ltd.
FNX,First Trust Mid Cap Core AlphaDEX Fund
FNXTF,Fenix Outdoor International AG
FNZ,Smartshares NZ Top 50 ETF
FO,Falcon Oil & Gas Ltd.
FOA,Finance of America Companies Inc.
FOAA,Fonar Corporation
FOAF,Cie Fin de l'Ouest Africain S.A.
FOAMZ,Leverage Shares PLC           E
FOBI,Fobi AI Inc.
FOBIF,Fobi AI Inc.
FOBK,Kneat.com Inc.
FOBK,Kneat.com Inc.
FOBK,Kneat.com Inc.
FOCIF,Focusrite PLC
FOCUS,Focus Lighting & Fixtures Ltd.
FOCUS,Focus Business Solution Limite
FODELIA,Fodelia Oyj
FOG,Falcon Oil & Gas Ltd.
FOJCF,Fortum Oyj
FOJCY,Fortum Oyj Unsponsored ADR
FOJE,Foraj Sonde S.A. Videlle
FOLD,Amicus Therapeutics Inc.
FOLD,"Amicus Therapeutics, Inc."
FOLGF,Falcon Oil & Gas Ltd.
FOLJJ,WITR MU.AS.I. ETP 62
FOLK,Multi Garam Utama Tbk. PT
FOM,Foran Mining Corporation
FOM,FOM Technologies A/S
FOMA,Fomento Economico Mexicano S.A.B. de C.V. ADR
FOMA,Forma S.A. Botosani
FOMA,Fomento Economico Mexicano S.A.B. de C.V. ADR
FOMA,Fomento Economico Mexicano S.A.B. de C.V. ADR
FOMA,Fomento Economico Mexicano S.A.B. de C.V. ADR
FOMC,"Fomento Económico Mexicano, S.A.B. de C.V."
FOMC,"Fomento Económico Mexicano, S.A.B. de C.V."
FOMI,Formation Minerals Inc.
FOMNF,Forte Minerals Corp
FOMO,Formation Metals Inc.
FON,Fonix SE
FONDIA,Fondia Oyj
FONET,Fonet Bilgi Teknolojileri A.S.
FONP,Fon Se
FONR,Fonar Corporation
FONU,Fonu2 Inc.
FONVD,Leverage Shares PLC           E
FOO,Salesforce Inc.
FOO,Salesforce Inc.
FOO,Salesforce Inc.
FOO,Salesforce Inc.
FOO,Salesforce Inc.
FOOD,Sentra Food Indonesia Tbk.
FOOD,Goodfood Market Corp.
FOODL,Foodlink A.E.
FOODSIN,Foods & Inns Ltd.
FOODSIN,Foods & Inns Ltd.
FOOT,"Foot Locker, Inc."
FOR,Forever Entertainment S.A.
FOR,Fortune Bay Corp.
FOR,Forestar Group Inc.
FORA,Forian Inc.
FORA,VerticalScope Holdings Inc.
FORBESCO,Forbes & Company Limited
FORCEMOT,Force Motors Ltd.
FORCEMOT,Force Motors Ltd.
FORD,Ford Motor Company
FORD,Forward Industries Inc.
FORE,La Forestiere Equatoriale
FORFF,Fortis Inc.
FORINTL,Fortune International Ltd.
FORL,Four Leaf Acquisition Corp.
FORLU,Four Leaf Acquisition Corp.
FORLW,Four Leaf Acquisition Corporation - Warrants
FORM,FormFactor Inc.
FORMT,Formet Metal ve Cam Sanayi A.Ş.
FORN,Forbo Holding AG
FORR,Forrester Research Inc.
FORRA,Forras Trust and Investment
FORRB,FORRAS/OE
FORSE,Forsee Power S.A.
FORT,Forterra plc
FORTE,Forte Bilgi Iletişim Teknolojileri A.Ş.
FORTH,Forth Corporation Public Company Limited
FORTIS,Fortis Healthcare Ltd.
FORTIS,Fortis Healthcare Ltd.
FORTISMLR,Fortis Malar Hospitals Ltd.
FORTUM,Fortum Oyj
FORTY,Formula Systems (1985) Ltd. ADR
FORTY,Formula Systems (1985) Ltd.
FORU,Fortune Indonesia Tbk PT
FORU,Foru Holdings Inc.
FORUS,Forus S.A.
FORW,Forwardly Inc.
FORZ,Forza Land Indonesia Tbk.
FORZ,Forza Innovations Inc.
FOS,FOS Capital Limited
FOS,Fonix Plc
FOS,Fonix Plc
FOS,Fonix Plc
FOS,Fonix Plc
FOS,Fos S.p.A.
FOS,Fos Capital Ltd.
FOSECOIND,Foseco India Ltd.
FOSECOIND,Foseco India Limited
FOSFOROS,Cia Chilena de Fosforos S.A.
FOSL,Fossil Group Inc.
FOSL,Fossil Group Inc.
FOSLL,Fossil Group Inc. Preferred Stock 7% 11/30/26
FOSRICH,FosRich Company Limited
FOSUF,Fosun International Ltd.
FOSUY,Fosun International Limited Unsponsored ADR
FOSYF,Forsys Metals Corp.
FOT,Fortum Oyj
FOT,Fortum Oyj
FOT,Fortum Oyj
FOT,Fortum Oyj
FOT,Fortum Oyj
FOTB,First Ottawa Bancshares Inc.
FOU,Fountain S.A.
FOUR,"Shift4 Payments, Inc."
FOUR,4imprint Group plc
FOUR,Shift4 Payments Inc.
FOV,Fountain Set Holdings Ltd.
FOV,Fountain Set Holdings Ltd.
FOVSY,Ford Otomotiv Sanayi A.S.
FOWF,Pacer Solactive Future of Warfare ETF
FOX,Fox-Wizel Ltd.
FOX,Fox River Resources Corp.
FOX,Fox Corporation
FOXA,Fox Corporation
FOXF,Fox Factory Holding Corp.
FOXO,Foxo Technologies Inc.
FOXOW,FOXO TECHNOLOGIES INC WTS
FOXT,Foxtons Group Plc
FOXX,"Foxx Development Holdings, Inc."
FOXXW,Fox Corporation Warrants
FOYJ,Foy-Johnston Inc.
FOYRK,Fourlis S.A.
FP,Fp Newspapers Inc.
FP,Sc Fondul Proprietatea S.A.
FP,TotalEnergies SE
FPAC,Far Point Acquisition Corp
FPAFF,First Pacific Company Limited
FPAFY,First Pacific Company Limited ADR
FPAY,FlexShopper Inc.
FPB,Banc of California Inc.
FPB,Banc of California Inc.
FPB,Banc of California Inc.
FPB,Banc of California Inc.
FPB,Banc of California Inc.
FPBC,First Pacific Bancorp Inc.
FPC,First Pacific Company Limited
FPC,First Pacific Company Limited
FPC,First Pacific Company Limited
FPC,Fat Prophets Global Contrarian Fund Ltd
FPC,First Pacific Company Limited
FPC,First Pacific Company Limited
FPC,Falco Resources Ltd.
FPCG,"First Physicians Capital Group, Inc."
FPE,Fuchs SE
FPE,Fuchs SE
FPE,Fuchs SE
FPE,Fope S.p.A.
FPE,Fuchs SE
FPE,Fuchs SE
FPE,FUCHS PETROLUB NA ST O.N.
FPE,Fuchs SE
FPG,Union Technologies Informatics Ltd.
FPH,Fisher & Paykel Healthcare Corporation Limited
FPH,Francotyp-Postalia Holding AG
FPH,Francotyp-Postalia Holding AG
FPH,Francotyp-Postalia Holding AG
FPH,Five Point Holdings LLC
FPH,Francotyp-Postalia Holding AG
FPH,Fisher & Paykel Healthcare Corporation Limited
FPH,First Philippine Holdings Corporation
FPH,Fisher & Paykel Healthcare Corporation Limited
FPH,Francotyp-Postalia Holding AG
FPH,Francotyp-Postalia Holding AG
FPI,Farmland Partners Inc.
FPI,Fortune Parts Industry PCL
FPIBWEL,Formuepleje Better World Environmental Mutual Fund
FPIBWG,Formuepleje Better World Global Opportunities Mutual Fund
FPIEVO,Absalon Invest Emerging Markets Virksomheder Obligationer
FPIGA,Formuepleje Globale Aktier Mutual Fund
FPIGAA,Formuepleje Globale Aktier Akkumulerende
FPIGFU,Formuepleje Globale Future DKK
FPIGHY,Absalon Invest High Yield Bond Fund
FPILIM,Formuepleje Limitellus-KL Mutual Fund
FPILOB,Formuepleje L.P. Lange Obligationer - DKK
FPIMHI,Formuepleje A/S Mix High
FPIMLO,Formuepleje Mix Low Fund
FPIMME,Formuepleje Mix Medium Mutual Fund
FPIOBL,Formuepleje - Obligationer
FPIP,Formpipe Software AB
FPIVRE,Formuepleje Variable Rente DKK
FPJE,First Private Wealth Fund
FPJF,First Private Wealth Fund
FPLB,Fisher & Paykel Healthcare Corporation Limited
FPLB,Fisher & Paykel Healthcare Corporation Limited
FPLB,Fisher & Paykel Healthcare Corporation Limited
FPLB,Fisher & Paykel Healthcare Corporation Limited
FPLF,First Pet Life Inc.
FPLPF,Vanquis Banking Group plc
FPLSF,5N Plus Inc.
FPLTS,LEVERAGE SHA ETP 2071
FPMB,Freeport-McMoRan Inc.
FPMB,Freeport-McMoRan Inc.
FPMB,Freeport-McMoRan Inc.
FPMB,Freeport-McMoRan Inc.
FPMB,Freeport-McMoRan Inc.
FPMB,Freeport-McMoRan Inc.
FPMI,Fluoropharma Medical Inc.
FPMM,First Paramount Modaraba
FPN,Fonciere Paris Nord
FPNI,Lotte Chemical Titan Tbk.
FPNUF,Fp Newspapers Inc.
FPO,Petra Diamonds Ltd.
FPO,Petra Diamonds Ltd.
FPO,First Property Group plc
FPO,Petra Diamonds Ltd.
FPO,Petra Diamonds Ltd.
FPO,Petra Diamonds Ltd.
FPOA,Forposta
FPOCF,FPX Nickel Corp.
FPOLY,21SHARES POLYGON  ETP OE
FPP,Fat Prophets Global Property Fund
FPP,Fragrant Prosperity Holdings Ltd.
FPPAS,LEVERAGE SHA ETP 2071
FPPFB,ISHARES PHYS.MET.O.END ZT
FPPP,FieldPoint Petroleum Corporation
FPR,Alto Ingredients Inc.
FPR,FleetPartners Group Ltd.
FPR,FLEETPARTNERS GROUP LTD
FPR,Alto Ingredients Inc.
FPR,Alto Ingredients Inc.
FPRGF,Falco Resources Ltd.
FPRUF,Fraport AG
FPRUY,Fraport AG Unsponsored ADR
FPSUF,Capha Pharmaceuticals Inc.
FPT,Frasers Property (Thailand) Public Company Limited
FPVTF,Golden Pursuit Resources Ltd.
FPW,Build-A-Bear Workshop Inc.
FPW,Build-A-Bear Workshop Inc.
FPW,Build-A-Bear Workshop Inc.
FPWM,Charlestowne Premium Beverages Inc.
FPX,Fpx Nickel Corp.
FQI,"Digital Realty Trust, Inc."
FQI,"Digital Realty Trust, Inc."
FQI,"Digital Realty Trust, Inc."
FQI,"Digital Realty Trust, Inc."
FQI,"Digital Realty Trust, Inc."
FQI,"Digital Realty Trust, Inc."
FQQQY,Leverage Shares PLC           E
FQT,Frequentis AG
FQT,Frequentis AG
FQT,Frequentis AG
FQT,Frequentis AG
FQT,Frequentis AG
FQT,Frequentis AG
FQT,Frequentis AG
FQT,Frequentis AG
FQV,Spok Holdings Inc.
FQV,Spok Holdings Inc.
FQV,"SPOK HLDGS INC.  DL-,0001"
FQVLF,First Quantum Minerals Ltd.
FQVTF,Fever-Tree Drinks Plc
FQVTY,Fevertree Drinks Plc
FQZ,Air France-KLM S.A. ADR
FQZ,Air France-KLM S.A. ADR
FR,First Industrial Realty Trust Inc.
FR,Valeo S.A.
FR,Valeo S.A.
FRA,Fraport AG
FRA,Fraport AG
FRA,Fraport AG
FRA,Fraport AG
FRA,Fraport AG
FRA,Fraport AG
FRA,Fraport AG
FRA,Fraport AG
FRACF,Foraco International S.A.
FRACTL,Fractal Gaming Group AB
FRAF,Franklin Financial Services Corporation
FRAG,Fragbite Group AB
FRAGUAB,"Corporativo Fragua, S.A.B. de C.V."
FRAN,Franchise Brands PLC
FRANKLININD,Franklin Industries Ltd.
FRAR,Franklin Australian Absolute Return Bond Fund
FRAR,Franklin Australian Absolute Return Bond Fund
FRAS,Fraport AG Unsponsored ADR
FRAS,Fraport AG Unsponsored ADR
FRAS,Frasers Group plc
FRASER,Fraser & Co Ltd.
FRATELLI,Fratelli Vineyards Ltd.
FRAZ,Francisco Industries Inc.
FRB,Firebird Metals Ltd.
FRB,Firebird Metals Limited
FRBA,First Bank
FRBKQ,"Republic First Bancorp, Inc."
FRBMF,Firebird Metals Ltd.
FRBP,Franklin BSP Capital Corp
FRC,First Republic Bank
FRC,First Republic Bank
FRCB,First Republic Bank
FRCE,Frontier Ceramics Ltd
FRCEF,Fletcher Building Ltd.
FRCHL,First Republic Bank Preferred Stock 5.125% Perpetual
FRCIL,First Republic Bank Preferred Stock
FRCML,"First Republic Bank Perpetual Preferred Stock, Series B, 4%"
FRCN,Firemans Contractors Inc.
FRCOF,"Fast Retailing Co., Ltd."
FRCOY,Fast Retailing Co. Ltd.
FRD,Friedman Industries Inc.
FRDAN,ETC ISSUANCE O.END ETN
FRDN,Fridenson Logistic Services Ltd.
FRDSF,4DS Memory Ltd.
FRE,Fresenius SE & Co. KGaA
FRE,Fresenius SE & Co. KGaA
FRE,Fresenius SE & Co. KGaA
FRE,FIREBRICK FPO
FRE,Fresenius SE & Co. KGaA
FRE,Fresenius SE & Co. KGaA
FRE,Frendy Energy S.p.A.
FRE,Fresenius SE & Co. KGaA
FRE,Firebrick Pharma Ltd.
FRE,Fresenius SE & Co. KGaA
FRE,Fresenius SE & Co. KGaA
FREA,Fresenius SE & Co. KGaA Sponsored ADR
